dataset_id	source_filename	Column_or_Row_Name	Unit	Definition	Column_or_Row_Long_Name	Data_Type	Term_Type	Missing_value_code
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Definition	N/A	Description of the information in a given column or row in the dataset.		text	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Depth_m	meters	Average water depth at the photo location.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Depth_m_max	meters	Maximum depth at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Depth_m_mean	meters	Average depth at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Depth_m_median	meters	Median depth at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Depth_m_min	meters	Minimum depth at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Depth_m_rms	meters	Root mean square of depth at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Depth_m_std	meters	Standard deviation of depth at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Description	N/A	Geospatial data extracted from NHD and StreamCat.		text	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	divdasqkm	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	divergence	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	dndraincou	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	dnhydroseq	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	dnlevel	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	dnlevelpat	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	dnminorhyd	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Drainage_area_km2	square kilometers	Drainage area of the photo location.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	elevfixed	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	ElevWs	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	enabled	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	fcode	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	fdate	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	File_Path	N/A	File path within the data package.		text	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	flowdir	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Folder	N/A	Folder name.		text	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Friction_factor	N/A	Friction factor at the photo location (non-dimensional value).		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Friction_factor_max	N/A	Maximum friction factor at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Friction_factor_mean	N/A	Average friction factor at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Friction_factor_median	N/A	Median friction factor at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Friction_factor_min	N/A	Minimum friction factor at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Friction_factor_rms	N/A	Root mean square friction factor at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Friction_factor_std	N/A	Standard deviation of friction factor at a specific site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	frommeas	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	fromnode	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	ftype	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	gnis_id	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	gnis_name	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Grain_number	N/A	Number of grains output from YOLO.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Grain_number_threshold	N/A	Number of grains excluding grains whose probability less than a threshold.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Grain_size_millimeters	millimeters	The grain size is manually extracted values from x-axis reported in Figure 8c in Mair, D. et al, ESPL, 2024.		numeric	olumn_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Height_above_drone_m	meters	Height of drone above ground.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Height_above_takeoff_m	meters	Height of drone above takeoff location.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Height_m	meters	Camera height above ground.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Height_manual_m	meters	Camera height from manual measurements.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Height_pixel	pixels	Photo pixel height.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Height_sonar_m	meters	Height of drone measured from sonar.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Height_velocity_integrate_m	meters	Height of drone computed from velocity integration.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	huc10	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	huc12	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	huc2	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	huc4	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	huc6	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	huc8	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	HUDen2010Ws	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	hwnodesqkm	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	hwtype	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	HydrlCondWs	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	hydroseq	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	id	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	IGSN	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	InorgNWetDep_2008Ws	N/A	This header is not defined in this data package because it was not used in this analysis. Refer to the citations in the readme for the original source and definition.		N/A	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Interstitial_velocity_magnitude_meter_per_second	meters per second	Maximum Interstitial_velocity_magnitude for a site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Interstitial_velocity_magnitude_meter_per_second_max	meters per second	Mean Interstitial_velocity_magnitude for a site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Interstitial_velocity_magnitude_meter_per_second_mean	meters per second	Median Interstitial_velocity_magnitude for a site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
ess-dive-af74adc4f937e50-20250905T193914746	v2_Chen_2024_YOLO_dd.csv	Interstitial_velocity_magnitude_meter_per_second_median	meters per second	Minimum Interstitial_velocity_magnitude for a site.		numeric	column_header	"""N/A""; ""-9999""; """"; ""NA"""
